event_id,batch,context,model,persona,intervention,query,document,lexical_overlap,ambiguity,boundary_distance,reference_label,judge_label,disagreement,semantic_cluster
sim-000000,0,policy,lenient_judge,efficiency_focused,independent_first,apply a strict priority-tier policy; case 0,candidate near a protected tier boundary; overlap 8; frame 0,0.8630060313736592,0.5388884629953343,0.15562888430645816,0,0,0,0
sim-004702,18,ambiguous,lenient_judge,neutral,label,interpret a multi-meaning information need; case 3,contextual passage using an alternate sense; overlap 5; frame 9,0.5797521318585447,0.8309562817385194,0.44066848672925846,0,0,0,3
sim-004703,18,routine,policy_brittle_judge,neutral,independent_first,find a routine service option; case 4,standard service details and operating hours; overlap 5; frame 10,0.5142205381376661,0.18296822644655472,0.8086115425345571,0,1,1,4
sim-004704,18,routine,lenient_judge,accessibility_focused,label,find a routine service option; case 5,standard service details and operating hours; overlap 4; frame 11,0.41891514942436875,0.15970804012158374,0.24816337186687604,1,1,0,4
sim-004705,18,ambiguous,lenient_judge,neutral,label,interpret a multi-meaning information need; case 6,contextual passage using an alternate sense; overlap 5; frame 12,0.5176725620724307,0.6010730504458013,0.5966779034274003,0,0,0,3
sim-004706,18,routine,lenient_judge,accessibility_focused,label,find a routine service option; case 7,standard service details and operating hours; overlap 1; frame 13,0.189036449186215,0.0,0.5619205999602582,0,0,0,4
sim-004707,18,definition,lenient_judge,accessibility_focused,explanation,define the requested technical term; case 8,descriptive definition with applied examples; overlap 3; frame 14,0.3320543493295618,0.4079211639251593,0.599659164121577,1,0,1,2
sim-004708,18,policy,lenient_judge,neutral,label,apply a strict priority-tier policy; case 9,candidate near a protected tier boundary; overlap 9; frame 15,0.9080339557343076,0.6114610792567082,0.4146882303028094,0,1,1,0
sim-004709,18,ambiguous,cautious_judge,accessibility_focused,explanation,interpret a multi-meaning information need; case 10,contextual passage using an alternate sense; overlap 4; frame 16,0.47137020868017865,0.8199973315689313,0.8795956958059726,1,1,0,3
sim-004710,18,routine,policy_brittle_judge,neutral,label,find a routine service option; case 11,standard service details and operating hours; overlap 2; frame 17,0.2189400166434376,0.07559354622928645,0.9004651380399811,0,0,0,5
sim-004711,18,definition,policy_brittle_judge,accessibility_focused,independent_first,define the requested technical term; case 12,descriptive definition with applied examples; overlap 7; frame 18,0.7500762579662339,0.37066612899844664,0.5280010618231353,0,0,0,7
sim-004712,18,policy,lenient_judge,efficiency_focused,explanation,apply a strict priority-tier policy; case 13,candidate near a protected tier boundary; overlap 4; frame 0,0.43673702318450885,0.5246851173596248,0.19686979079277103,0,1,1,6
sim-004713,18,routine,policy_brittle_judge,efficiency_focused,independent_first,find a routine service option; case 14,standard service details and operating hours; overlap 8; frame 1,0.8019601116863943,0.24153900424253524,0.6948354493751594,1,1,0,5
sim-004714,18,routine,cautious_judge,accessibility_focused,explanation,find a routine service option; case 15,standard service details and operating hours; overlap 4; frame 2,0.47962900861485136,0.15747306206875072,0.38869712935868617,1,1,0,1
sim-004715,18,definition,policy_brittle_judge,neutral,explanation,define the requested technical term; case 16,descriptive definition with applied examples; overlap 8; frame 3,0.8851458907939037,0.3311881292239487,0.4820200822649652,0,1,1,7
sim-004716,18,routine,lenient_judge,neutral,explanation,find a routine service option; case 17,standard service details and operating hours; overlap 6; frame 4,0.6514851331651644,0.13529580403384073,0.5327504522054013,1,1,0,5
sim-004717,18,definition,cautious_judge,efficiency_focused,label,define the requested technical term; case 18,descriptive definition with applied examples; overlap 4; frame 5,0.47046789911339015,0.4845871359393878,0.40841089468332326,0,0,0,7
sim-004718,18,policy,cautious_judge,accessibility_focused,label,apply a strict priority-tier policy; case 19,candidate near a protected tier boundary; overlap 1; frame 6,0.17344786059749742,0.8196863117397728,0.30713131125125726,0,0,0,6
sim-004719,18,definition,policy_brittle_judge,accessibility_focused,label,define the requested technical term; case 20,descriptive definition with applied examples; overlap 8; frame 7,0.8867379478642854,0.3968798535347993,0.7350635840784375,1,0,1,7
sim-004720,18,ambiguous,policy_brittle_judge,neutral,explanation,interpret a multi-meaning information need; case 21,contextual passage using an alternate sense; overlap 6; frame 8,0.6306404568772302,0.7836998254269011,0.7287428632886962,0,1,1,3
sim-004721,18,definition,policy_brittle_judge,neutral,label,define the requested technical term; case 22,descriptive definition with applied examples; overlap 6; frame 9,0.6550255349661152,0.2773855433603767,0.5528945459619281,1,1,0,7
sim-004722,18,policy,lenient_judge,efficiency_focused,independent_first,apply a strict priority-tier policy; case 23,candidate near a protected tier boundary; overlap 7; frame 10,0.7168106072542302,0.7445217986169622,0.15515042982703142,1,0,1,6
sim-004723,18,definition,cautious_judge,efficiency_focused,independent_first,define the requested technical term; case 24,descriptive definition with applied examples; overlap 6; frame 11,0.6710037126214554,0.4488851582464154,0.7010459330113576,1,1,0,7
sim-004724,18,policy,cautious_judge,neutral,independent_first,apply a strict priority-tier policy; case 25,candidate near a protected tier boundary; overlap 2; frame 12,0.24002589422510434,0.46502834355178146,0.32122253119563204,1,1,0,6
sim-004725,18,ambiguous,cautious_judge,accessibility_focused,explanation,interpret a multi-meaning information need; case 26,contextual passage using an alternate sense; overlap 4; frame 13,0.47329097217923044,1.0,0.5593354013294962,0,1,1,3
sim-004726,18,routine,lenient_judge,efficiency_focused,label,find a routine service option; case 27,standard service details and operating hours; overlap 6; frame 14,0.6462530647422947,0.0,0.7674460782645776,0,0,0,5
sim-004727,18,routine,policy_brittle_judge,efficiency_focused,independent_first,find a routine service option; case 28,standard service details and operating hours; overlap 5; frame 15,0.5607575993715481,0.14744083469609803,0.6828123345600471,1,1,0,1
sim-004728,18,policy,cautious_judge,accessibility_focused,independent_first,apply a strict priority-tier policy; case 29,candidate near a protected tier boundary; overlap 2; frame 16,0.276412277057513,0.4817474361987573,0.3574004951286163,1,0,1,6
sim-004729,18,routine,policy_brittle_judge,neutral,label,find a routine service option; case 30,standard service details and operating hours; overlap 5; frame 17,0.5316119363167292,0.309112737939365,0.8612925752545713,0,0,0,5
sim-004730,18,definition,cautious_judge,neutral,independent_first,define the requested technical term; case 31,descriptive definition with applied examples; overlap 7; frame 18,0.7512985901242178,0.3011267580496155,0.6582678798331122,1,1,0,7
sim-004731,18,policy,policy_brittle_judge,efficiency_focused,label,apply a strict priority-tier policy; case 32,candidate near a protected tier boundary; overlap 5; frame 0,0.5950927253784485,0.6883905986733999,0.38910413525413434,1,0,1,6
sim-004732,18,routine,policy_brittle_judge,efficiency_focused,independent_first,find a routine service option; case 33,standard service details and operating hours; overlap 6; frame 1,0.6288703620662913,0.10601897322558992,0.32079723942589994,0,0,0,5
sim-004733,18,policy,cautious_judge,efficiency_focused,explanation,apply a strict priority-tier policy; case 34,candidate near a protected tier boundary; overlap 5; frame 2,0.5723490004418206,0.6217372664214535,0.17885054757787228,0,1,1,6
sim-004734,18,routine,lenient_judge,accessibility_focused,label,find a routine service option; case 35,standard service details and operating hours; overlap 1; frame 3,0.14276705845247112,0.22428091229783487,0.3805784083095993,0,0,0,5
sim-004735,18,routine,lenient_judge,accessibility_focused,explanation,find a routine service option; case 36,standard service details and operating hours; overlap 1; frame 4,0.1641379935690349,0.012746103835075961,0.8618391893982672,0,0,0,5
sim-004736,18,routine,policy_brittle_judge,efficiency_focused,independent_first,find a routine service option; case 0,standard service details and operating hours; overlap 1; frame 5,0.12644349519410172,0.01016223031139854,0.7868207515466668,0,0,0,4
sim-004737,18,definition,cautious_judge,efficiency_focused,independent_first,define the requested technical term; case 1,descriptive definition with applied examples; overlap 2; frame 6,0.25982148234468444,0.8241031728009056,0.9357787503750609,0,1,1,2
sim-004738,18,routine,cautious_judge,accessibility_focused,explanation,find a routine service option; case 2,standard service details and operating hours; overlap 3; frame 7,0.37294452253343313,0.06357846160620902,0.5770127022969435,0,0,0,4
sim-004739,18,policy,policy_brittle_judge,efficiency_focused,explanation,apply a strict priority-tier policy; case 3,candidate near a protected tier boundary; overlap 3; frame 8,0.31537641781707354,0.4305906116373414,0.3811754229157964,0,0,0,0
sim-004740,18,routine,policy_brittle_judge,neutral,label,find a routine service option; case 4,standard service details and operating hours; overlap 2; frame 9,0.24525289047360826,0.17870235750821917,0.6372607429039128,1,1,0,4
sim-004741,18,ambiguous,cautious_judge,neutral,label,interpret a multi-meaning information need; case 5,contextual passage using an alternate sense; overlap 4; frame 10,0.4863339557594907,0.6844985201109822,0.8573173826616634,0,0,0,3
sim-004742,18,ambiguous,cautious_judge,efficiency_focused,explanation,interpret a multi-meaning information need; case 6,contextual passage using an alternate sense; overlap 6; frame 11,0.61470029171889,0.9375661105652499,0.6645842188296299,1,1,0,3
sim-004743,18,routine,lenient_judge,efficiency_focused,independent_first,find a routine service option; case 7,standard service details and operating hours; overlap 4; frame 12,0.41456727839427915,0.22863802664052757,0.9924545040755471,0,0,0,4
sim-004744,18,policy,lenient_judge,accessibility_focused,independent_first,apply a strict priority-tier policy; case 8,candidate near a protected tier boundary; overlap 3; frame 13,0.37800950157786434,0.7445952964156037,0.09699792642413539,0,1,1,0
sim-004745,18,definition,policy_brittle_judge,efficiency_focused,independent_first,define the requested technical term; case 9,descriptive definition with applied examples; overlap 4; frame 14,0.47586713799825525,0.6115298627484353,0.6305131045720017,1,0,1,2
sim-004746,18,ambiguous,lenient_judge,efficiency_focused,label,interpret a multi-meaning information need; case 10,contextual passage using an alternate sense; overlap 5; frame 15,0.5948680371201822,0.8750299546160071,0.6304686182881757,1,0,1,3
sim-004747,18,policy,lenient_judge,accessibility_focused,independent_first,apply a strict priority-tier policy; case 11,candidate near a protected tier boundary; overlap 6; frame 16,0.6380588150610619,0.7108894944866437,0.30375652436370015,1,0,1,6
sim-004748,18,routine,cautious_judge,neutral,explanation,find a routine service option; case 12,standard service details and operating hours; overlap 6; frame 17,0.6913329042300659,0.07953423316769088,0.6819609118293983,1,1,0,5
sim-004749,18,policy,cautious_judge,accessibility_focused,explanation,apply a strict priority-tier policy; case 13,candidate near a protected tier boundary; overlap 4; frame 18,0.44637344476659424,0.5162977740221952,0.12478921267916344,1,0,1,6
sim-004750,19,ambiguous,lenient_judge,accessibility_focused,label,interpret a multi-meaning information need; case 14,contextual passage using an alternate sense; overlap 3; frame 0,0.30307543655282443,0.6159032855298028,0.5604858400741848,0,0,0,3
sim-004751,19,definition,policy_brittle_judge,accessibility_focused,explanation,define the requested technical term; case 15,descriptive definition with applied examples; overlap 5; frame 1,0.5809421441412193,0.5108625308986592,0.5699090832370955,0,1,1,7
sim-004752,19,routine,policy_brittle_judge,accessibility_focused,label,find a routine service option; case 16,standard service details and operating hours; overlap 4; frame 2,0.4443059434446352,0.22542066407286027,0.6493586675147796,0,1,1,5
sim-004753,19,routine,policy_brittle_judge,accessibility_focused,explanation,find a routine service option; case 17,standard service details and operating hours; overlap 7; frame 3,0.7449703270487261,0.27229182980178146,0.8560400954395624,1,1,0,5
sim-004754,19,policy,policy_brittle_judge,neutral,independent_first,apply a strict priority-tier policy; case 18,candidate near a protected tier boundary; overlap 3; frame 4,0.3483247604767931,0.6311658395477064,0.27765363838326246,1,0,1,6
sim-004755,19,routine,policy_brittle_judge,accessibility_focused,label,find a routine service option; case 19,standard service details and operating hours; overlap 5; frame 5,0.5992447050987355,0.0881756357511337,0.9182111431633455,1,1,0,5
sim-004756,19,routine,policy_brittle_judge,efficiency_focused,label,find a routine service option; case 20,standard service details and operating hours; overlap 4; frame 6,0.41361559017785665,0.05363114975095021,0.7853417857820408,0,1,1,5
sim-004757,19,definition,policy_brittle_judge,efficiency_focused,independent_first,define the requested technical term; case 21,descriptive definition with applied examples; overlap 4; frame 7,0.49583001711676467,0.3191353945017458,0.7959443434420314,0,0,0,7
sim-004758,19,definition,lenient_judge,efficiency_focused,explanation,define the requested technical term; case 22,descriptive definition with applied examples; overlap 5; frame 8,0.5871512132197256,0.3388960338520032,0.8267707821518513,1,1,0,7
sim-004759,19,routine,policy_brittle_judge,efficiency_focused,explanation,find a routine service option; case 23,standard service details and operating hours; overlap 2; frame 9,0.2906954516695771,0.09852390808536027,0.7024903415380468,1,1,0,5
sim-004760,19,ambiguous,cautious_judge,efficiency_focused,label,interpret a multi-meaning information need; case 24,contextual passage using an alternate sense; overlap 2; frame 10,0.26853058832717336,0.8818998511531818,0.7226086219954053,1,1,0,3
sim-004761,19,routine,lenient_judge,neutral,explanation,find a routine service option; case 25,standard service details and operating hours; overlap 3; frame 11,0.33444028060966885,0.07311544245186748,0.9084113139781453,1,1,0,5
sim-004762,19,routine,cautious_judge,efficiency_focused,label,find a routine service option; case 26,standard service details and operating hours; overlap 4; frame 12,0.4908001789082385,0.18265145012479508,0.41939917252268805,0,1,1,5
sim-004763,19,ambiguous,cautious_judge,accessibility_focused,label,interpret a multi-meaning information need; case 27,contextual passage using an alternate sense; overlap 3; frame 13,0.3173534095453345,0.8801148876958325,0.7381774672807396,1,1,0,3
sim-004764,19,ambiguous,cautious_judge,neutral,label,interpret a multi-meaning information need; case 28,contextual passage using an alternate sense; overlap 2; frame 14,0.294124397202606,0.8670402801789704,0.5729666780951587,1,1,0,3
sim-004765,19,routine,cautious_judge,neutral,label,find a routine service option; case 29,standard service details and operating hours; overlap 6; frame 15,0.6218997206070933,0.16373812377347385,0.6250564796316275,0,0,0,1
sim-004766,19,policy,cautious_judge,neutral,explanation,apply a strict priority-tier policy; case 30,candidate near a protected tier boundary; overlap 7; frame 16,0.7406200686192962,0.4726778628662682,0.660616653071178,0,0,0,6
sim-004767,19,definition,lenient_judge,neutral,independent_first,define the requested technical term; case 31,descriptive definition with applied examples; overlap 2; frame 17,0.23954082424936513,0.4911245542256848,0.45526898378014086,0,0,0,7
sim-004768,19,definition,cautious_judge,efficiency_focused,independent_first,define the requested technical term; case 32,descriptive definition with applied examples; overlap 7; frame 18,0.7676948345135038,0.26746432336197873,0.32292558585415154,1,0,1,7
sim-004769,19,routine,policy_brittle_judge,neutral,label,find a routine service option; case 33,standard service details and operating hours; overlap 3; frame 0,0.30450960370982255,0.1868104069472339,0.4160900810750019,1,1,0,5
sim-004770,19,routine,cautious_judge,neutral,independent_first,find a routine service option; case 34,standard service details and operating hours; overlap 1; frame 1,0.1906999993328091,0.22418310249697482,0.6437790327446765,0,0,0,5
sim-004771,19,routine,lenient_judge,neutral,independent_first,find a routine service option; case 35,standard service details and operating hours; overlap 2; frame 2,0.25671438293462445,0.2254540285217681,0.7217637699846418,0,1,1,5
sim-004772,19,definition,cautious_judge,accessibility_focused,label,define the requested technical term; case 36,descriptive definition with applied examples; overlap 3; frame 3,0.3687837157705917,0.284488467405844,0.7961459452871401,1,0,1,7
sim-004773,19,routine,policy_brittle_judge,accessibility_focused,explanation,find a routine service option; case 0,standard service details and operating hours; overlap 7; frame 4,0.7505039682237392,0.20512700378137444,0.4454950696304898,0,1,1,4
sim-004774,19,routine,policy_brittle_judge,neutral,label,find a routine service option; case 1,standard service details and operating hours; overlap 7; frame 5,0.7810633641207794,0.24181970022514138,0.9515513719501204,0,0,0,4
sim-004775,19,policy,cautious_judge,neutral,independent_first,apply a strict priority-tier policy; case 2,candidate near a protected tier boundary; overlap 3; frame 6,0.39603583754361305,0.8835668665862649,0.6896224316946068,0,0,0,0
sim-004776,19,routine,cautious_judge,neutral,label,find a routine service option; case 3,standard service details and operating hours; overlap 3; frame 7,0.3566789805124566,0.31684500336521726,0.7121363842971133,1,0,1,4
sim-004777,19,routine,cautious_judge,efficiency_focused,label,find a routine service option; case 4,standard service details and operating hours; overlap 6; frame 8,0.6581741080882375,0.15107649659469272,0.6812349535025163,0,0,0,4
sim-004778,19,policy,cautious_judge,neutral,explanation,apply a strict priority-tier policy; case 5,candidate near a protected tier boundary; overlap 4; frame 9,0.43710048184803424,0.8789479061869185,0.12067227452182605,1,0,1,0
sim-004779,19,ambiguous,cautious_judge,accessibility_focused,label,interpret a multi-meaning information need; case 6,contextual passage using an alternate sense; overlap 1; frame 10,0.11376521477291034,0.6648072197679246,0.5373774345566341,0,0,0,3
sim-004780,19,definition,lenient_judge,neutral,independent_first,define the requested technical term; case 7,descriptive definition with applied examples; overlap 0; frame 11,0.06667106142481007,0.46067109255303573,0.5007837255420211,0,0,0,2
sim-004781,19,routine,lenient_judge,accessibility_focused,label,find a routine service option; case 8,standard service details and operating hours; overlap 7; frame 12,0.7319876053366702,0.31449618285857783,0.7030625598144473,1,0,1,4
sim-004782,19,ambiguous,cautious_judge,accessibility_focused,label,interpret a multi-meaning information need; case 9,contextual passage using an alternate sense; overlap 6; frame 13,0.6876774463156617,0.9308000683524098,0.8921600912345914,0,0,0,3
sim-004783,19,routine,lenient_judge,accessibility_focused,independent_first,find a routine service option; case 10,standard service details and operating hours; overlap 6; frame 14,0.6105123685296063,0.0,0.39250774189436144,1,1,0,5
sim-004784,19,definition,cautious_judge,efficiency_focused,explanation,define the requested technical term; case 11,descriptive definition with applied examples; overlap 4; frame 15,0.4326034223341492,0.5276724696542259,0.9236020170818146,1,0,1,7
sim-004785,19,routine,lenient_judge,neutral,independent_first,find a routine service option; case 12,standard service details and operating hours; overlap 3; frame 16,0.38162180944063584,0.3080250963323219,0.6008352484800504,0,0,0,5
sim-004786,19,definition,lenient_judge,accessibility_focused,label,define the requested technical term; case 13,descriptive definition with applied examples; overlap 7; frame 17,0.7897784534794626,0.45645548934657115,0.8841386639609332,1,1,0,7
sim-004787,19,routine,cautious_judge,neutral,independent_first,find a routine service option; case 14,standard service details and operating hours; overlap 2; frame 18,0.2732080527370315,0.0779506887646505,0.6713985044361117,0,0,0,5
sim-004788,19,policy,cautious_judge,neutral,independent_first,apply a strict priority-tier policy; case 15,candidate near a protected tier boundary; overlap 6; frame 0,0.6563501351056298,0.5419542680775361,0.34254953572312236,1,1,0,6
sim-004789,19,ambiguous,lenient_judge,accessibility_focused,independent_first,interpret a multi-meaning information need; case 16,contextual passage using an alternate sense; overlap 5; frame 1,0.5975768300455909,0.6758723670353539,0.8837849777658587,1,1,0,3
sim-004790,19,routine,lenient_judge,neutral,independent_first,find a routine service option; case 17,standard service details and operating hours; overlap 3; frame 2,0.3700505304260172,0.06936950507511275,0.5010614374346617,0,0,0,5
sim-004791,19,policy,cautious_judge,neutral,label,apply a strict priority-tier policy; case 18,candidate near a protected tier boundary; overlap 6; frame 3,0.6929240966350791,0.6553180888932262,0.6136548423152335,1,1,0,6
sim-004792,19,ambiguous,policy_brittle_judge,efficiency_focused,explanation,interpret a multi-meaning information need; case 19,contextual passage using an alternate sense; overlap 4; frame 4,0.4630042850322254,1.0,0.9213823420717622,0,0,0,3
sim-004793,19,policy,policy_brittle_judge,efficiency_focused,explanation,apply a strict priority-tier policy; case 20,candidate near a protected tier boundary; overlap 1; frame 5,0.1577775548804864,0.5510467231779251,0.1741224887347614,1,1,0,6
sim-004794,19,ambiguous,policy_brittle_judge,efficiency_focused,explanation,interpret a multi-meaning information need; case 21,contextual passage using an alternate sense; overlap 4; frame 6,0.4419387365049927,0.6828639945193244,0.6431459649419915,1,1,0,3
sim-004795,19,definition,policy_brittle_judge,accessibility_focused,label,define the requested technical term; case 22,descriptive definition with applied examples; overlap 6; frame 7,0.6817076294004303,0.4324427400646829,0.7743075157686186,1,1,0,7
sim-004796,19,routine,lenient_judge,accessibility_focused,independent_first,find a routine service option; case 23,standard service details and operating hours; overlap 0; frame 8,0.059138695150644814,0.14933490844876698,0.8071734019241698,0,0,0,5
sim-004797,19,definition,lenient_judge,neutral,independent_first,define the requested technical term; case 24,descriptive definition with applied examples; overlap 4; frame 9,0.49595762113109637,0.28925250669334823,0.4860992271912302,1,1,0,7
sim-004798,19,routine,cautious_judge,accessibility_focused,label,find a routine service option; case 25,standard service details and operating hours; overlap 7; frame 10,0.7588454861749926,0.06526315012293821,0.8876011289533894,0,0,0,5
sim-004799,19,policy,lenient_judge,neutral,label,apply a strict priority-tier policy; case 26,candidate near a protected tier boundary; overlap 6; frame 11,0.6714801181043142,0.537928621950126,0.1643333104884547,0,1,1,6
sim-004800,19,routine,lenient_judge,neutral,label,find a routine service option; case 27,standard service details and operating hours; overlap 8; frame 12,0.8972803503186796,0.02008109969745628,0.6938673278304651,0,0,0,5
sim-004801,19,routine,lenient_judge,neutral,independent_first,find a routine service option; case 28,standard service details and operating hours; overlap 5; frame 13,0.5421288133154282,0.29467246370362804,0.5608106833221012,0,0,0,5
sim-004802,19,routine,cautious_judge,neutral,explanation,find a routine service option; case 29,standard service details and operating hours; overlap 7; frame 14,0.7034694482471118,0.5049814155764795,0.5947761461170931,0,0,0,5
sim-004803,19,definition,cautious_judge,accessibility_focused,explanation,define the requested technical term; case 30,descriptive definition with applied examples; overlap 3; frame 15,0.3088257426075482,0.5139692441804291,0.8078243866105296,0,1,1,7
sim-004804,19,policy,lenient_judge,efficiency_focused,explanation,apply a strict priority-tier policy; case 31,candidate near a protected tier boundary; overlap 3; frame 16,0.38812263092919214,0.6092919525507051,0.42969907079867725,0,1,1,6
sim-004805,19,definition,policy_brittle_judge,accessibility_focused,explanation,define the requested technical term; case 32,descriptive definition with applied examples; overlap 7; frame 17,0.7160131954010778,0.27136892887564196,0.7624825825711998,0,1,1,7
sim-004806,19,definition,lenient_judge,efficiency_focused,label,define the requested technical term; case 33,descriptive definition with applied examples; overlap 5; frame 18,0.5607060426202852,0.4988973801079225,0.6764125973168958,0,1,1,7
sim-004807,19,routine,cautious_judge,accessibility_focused,independent_first,find a routine service option; case 34,standard service details and operating hours; overlap 6; frame 0,0.6859893502415068,0.21070069899012445,0.6500168579298693,0,0,0,5
sim-004808,19,routine,cautious_judge,neutral,independent_first,find a routine service option; case 35,standard service details and operating hours; overlap 4; frame 1,0.49095384738449993,0.19195447729669995,0.47835711051910823,0,0,0,5
sim-004809,19,routine,policy_brittle_judge,accessibility_focused,explanation,find a routine service option; case 36,standard service details and operating hours; overlap 2; frame 2,0.26665726670702966,0.2942062416003046,0.7218593681294209,0,0,0,5
sim-004810,19,routine,policy_brittle_judge,neutral,label,find a routine service option; case 0,standard service details and operating hours; overlap 3; frame 3,0.3932665885638767,0.0,0.3735858839364402,1,1,0,4
sim-004811,19,routine,lenient_judge,efficiency_focused,independent_first,find a routine service option; case 1,standard service details and operating hours; overlap 8; frame 4,0.8036634073485109,0.3029411993935873,0.7519799221489354,1,1,0,4
sim-004812,19,policy,policy_brittle_judge,accessibility_focused,independent_first,apply a strict priority-tier policy; case 2,candidate near a protected tier boundary; overlap 7; frame 5,0.7742537567129841,0.6708252299468528,0.10419253107399222,1,0,1,0
sim-004813,19,ambiguous,cautious_judge,efficiency_focused,label,interpret a multi-meaning information need; case 3,contextual passage using an alternate sense; overlap 7; frame 6,0.7119029951267701,0.996478039477274,0.6865162111153736,0,0,0,3
sim-004814,19,definition,policy_brittle_judge,accessibility_focused,label,define the requested technical term; case 4,descriptive definition with applied examples; overlap 7; frame 7,0.7808238212341332,0.5018368200553875,0.5848002363085055,1,1,0,2
sim-004815,19,ambiguous,cautious_judge,efficiency_focused,independent_first,interpret a multi-meaning information need; case 5,contextual passage using an alternate sense; overlap 7; frame 8,0.7823225915940327,0.8758640675176246,0.8069410198234106,1,0,1,3
sim-004816,19,policy,policy_brittle_judge,neutral,explanation,apply a strict priority-tier policy; case 6,candidate near a protected tier boundary; overlap 5; frame 9,0.5086203724866233,0.7703947124891689,0.19735050810380514,1,0,1,0
sim-004817,19,ambiguous,policy_brittle_judge,neutral,explanation,interpret a multi-meaning information need; case 7,contextual passage using an alternate sense; overlap 4; frame 10,0.4664540460398375,0.923439225584743,0.9180572061934594,0,0,0,3
sim-004818,19,routine,cautious_judge,neutral,label,find a routine service option; case 8,standard service details and operating hours; overlap 2; frame 11,0.21961778084251468,0.3443335546448453,0.31796954063324256,1,1,0,4
sim-004819,19,policy,policy_brittle_judge,efficiency_focused,explanation,apply a strict priority-tier policy; case 9,candidate near a protected tier boundary; overlap 1; frame 12,0.17492250270837353,0.590694632893835,0.32223759027641585,0,1,1,0
sim-004820,19,definition,policy_brittle_judge,neutral,independent_first,define the requested technical term; case 10,descriptive definition with applied examples; overlap 6; frame 13,0.6416877562577066,0.37729387600629144,0.47101827162378224,1,1,0,7
sim-004821,19,ambiguous,lenient_judge,efficiency_focused,label,interpret a multi-meaning information need; case 11,contextual passage using an alternate sense; overlap 8; frame 14,0.8520185512959618,0.6421000149562567,0.3134039625807281,0,1,1,3
sim-004822,19,definition,lenient_judge,neutral,independent_first,define the requested technical term; case 12,descriptive definition with applied examples; overlap 9; frame 15,0.9740538481526757,0.09469381588884523,0.5451366193157186,1,1,0,7
sim-004823,19,routine,cautious_judge,accessibility_focused,independent_first,find a routine service option; case 13,standard service details and operating hours; overlap 3; frame 16,0.39040567063748544,0.04368661187941138,0.4293623058410038,0,0,0,5
sim-004824,19,routine,cautious_judge,neutral,explanation,find a routine service option; case 14,standard service details and operating hours; overlap 1; frame 17,0.1990004559771331,0.13708884639030708,0.8311897158685064,0,0,0,5
sim-004825,19,policy,cautious_judge,neutral,independent_first,apply a strict priority-tier policy; case 15,candidate near a protected tier boundary; overlap 5; frame 18,0.5089225797822917,0.560380842317597,0.1500493435665697,1,0,1,6
sim-004826,19,ambiguous,lenient_judge,neutral,explanation,interpret a multi-meaning information need; case 16,contextual passage using an alternate sense; overlap 5; frame 0,0.5697140071432318,0.9023284589559717,0.4470441456221235,0,1,1,3
sim-004827,19,routine,lenient_judge,accessibility_focused,independent_first,find a routine service option; case 17,standard service details and operating hours; overlap 3; frame 1,0.35598720586172145,0.0,0.356693844907,0,0,0,5
sim-004828,19,routine,policy_brittle_judge,neutral,explanation,find a routine service option; case 18,standard service details and operating hours; overlap 4; frame 2,0.42236738936324486,0.1931921755933444,0.8232103102081296,0,0,0,4
sim-004829,19,routine,policy_brittle_judge,accessibility_focused,label,find a routine service option; case 19,standard service details and operating hours; overlap 5; frame 3,0.5955907924160304,0.22644874306544927,0.37574187177259283,0,1,1,5
sim-004830,19,routine,lenient_judge,efficiency_focused,independent_first,find a routine service option; case 20,standard service details and operating hours; overlap 7; frame 4,0.795692694516475,0.287149723604801,0.6039451576116378,1,1,0,5
sim-004831,19,routine,lenient_judge,neutral,independent_first,find a routine service option; case 21,standard service details and operating hours; overlap 6; frame 5,0.6984555999387297,0.17034399855682997,0.7373265169931994,1,1,0,5
sim-004832,19,definition,cautious_judge,efficiency_focused,label,define the requested technical term; case 22,descriptive definition with applied examples; overlap 3; frame 6,0.3815069828769716,0.534380453125363,0.36709544872252176,0,1,1,7
sim-004833,19,policy,lenient_judge,efficiency_focused,explanation,apply a strict priority-tier policy; case 23,candidate near a protected tier boundary; overlap 2; frame 7,0.22786560136840353,0.47839003266467106,0.7984133919335328,0,1,1,6
sim-004834,19,definition,cautious_judge,efficiency_focused,explanation,define the requested technical term; case 24,descriptive definition with applied examples; overlap 1; frame 8,0.11655332578316745,0.2919309346670753,0.47878486626096906,0,0,0,7
sim-004835,19,policy,cautious_judge,neutral,explanation,apply a strict priority-tier policy; case 25,candidate near a protected tier boundary; overlap 8; frame 9,0.8315657110664629,0.38332666459284825,0.15674366077063756,0,0,0,6
sim-004836,19,ambiguous,policy_brittle_judge,efficiency_focused,label,interpret a multi-meaning information need; case 26,contextual passage using an alternate sense; overlap 5; frame 10,0.516909293737309,0.8622767157683994,0.5735640423418876,0,1,1,3
sim-004837,19,policy,cautious_judge,neutral,independent_first,apply a strict priority-tier policy; case 27,candidate near a protected tier boundary; overlap 2; frame 11,0.2508545979399412,0.541772377142226,0.43367326895619995,1,1,0,6
sim-004838,19,ambiguous,lenient_judge,accessibility_focused,explanation,interpret a multi-meaning information need; case 28,contextual passage using an alternate sense; overlap 3; frame 12,0.39837113693846016,0.7949044964198436,0.6467784066179042,0,0,0,3
